y,x,highway,ref,street_count,junction,railway,geometry
40.6657457,-73.8744176,,,3,,,POINT (-73.8744176 40.6657457)
40.6658015,-73.8733815,,,3,,,POINT (-73.8733815 40.6658015)
40.665863,-73.8735098,,,3,,,POINT (-73.8735098 40.665863)
40.6659159,-73.8740124,,,3,,,POINT (-73.8740124 40.6659159)
40.6659912,-73.8729459,,,3,,,POINT (-73.8729459 40.6659912)
40.6660227,-73.8734762,,,3,,,POINT (-73.8734762 40.6660227)
40.6660907,-73.873596,,,3,,,POINT (-73.873596 40.6660907)
40.6661557,-73.8725682,,,3,,,POINT (-73.8725682 40.6661557)
40.6664312,-73.8727727,,,3,,,POINT (-73.8727727 40.6664312)
40.6665188,-73.8823874,traffic_signals,,3,,,POINT (-73.8823874 40.6665188)
40.6665802,-73.871723,traffic_signals,,5,,,POINT (-73.871723 40.6665802)
40.6666571,-73.8717869,traffic_signals,,4,,,POINT (-73.8717869 40.6666571)
40.6667542,-73.8718677,traffic_signals,,4,,,POINT (-73.8718677 40.6667542)
40.666843,-73.8719353,traffic_signals,,4,,,POINT (-73.8719353 40.666843)
40.6671676,-73.8708238,,,3,,,POINT (-73.8708238 40.6671676)
40.6672245,-73.8709313,,,3,,,POINT (-73.8709313 40.6672245)
40.6674514,-73.870432,,,3,,,POINT (-73.870432 40.6674514)
40.6677453,-73.8700261,traffic_signals,,4,,,POINT (-73.8700261 40.6677453)
40.6678668,-73.870058,traffic_signals,,4,,,POINT (-73.870058 40.6678668)
40.667921,-73.7753429,,,3,,,POINT (-73.7753429 40.667921)
40.6679546,-73.7748824,,,3,,,POINT (-73.7748824 40.6679546)
40.6680279,-73.8701002,traffic_signals,,4,,,POINT (-73.8701002 40.6680279)
40.6681343,-73.870128,traffic_signals,,4,,,POINT (-73.870128 40.6681343)
40.6682504,-73.9201296,traffic_signals,,4,,,POINT (-73.9201296 40.6682504)
40.6683029,-73.9199877,traffic_signals,,5,,,POINT (-73.9199877 40.6683029)
40.668339,-73.8692043,,,3,,,POINT (-73.8692043 40.668339)
40.6683546,-73.920155,traffic_signals,,4,,,POINT (-73.920155 40.6683546)
40.6684067,-73.9194358,,,3,,,POINT (-73.9194358 40.6684067)
40.6685185,-73.8682759,traffic_signals,,4,,,POINT (-73.8682759 40.6685185)
40.6685442,-73.7391925,,,3,,,POINT (-73.7391925 40.6685442)
40.6686068,-73.9192303,,,3,,,POINT (-73.9192303 40.6686068)
40.66861,-73.8682997,traffic_signals,,4,,,POINT (-73.8682997 40.66861)
40.6686826,-73.86929,,,3,,,POINT (-73.86929 40.6686826)
40.6686935,-73.8670211,,,3,,,POINT (-73.8670211 40.6686935)
40.6687006,-73.8676505,,,3,,,POINT (-73.8676505 40.6687006)
40.6687732,-73.8664499,,,3,,,POINT (-73.8664499 40.6687732)
40.6688348,-73.8683582,traffic_signals,,4,,,POINT (-73.8683582 40.6688348)
40.6688529,-73.86589,,,3,,,POINT (-73.86589 40.6688529)
40.6689608,-73.867451,,,3,,,POINT (-73.867451 40.6689608)
40.6690016,-73.8664391,,,3,,,POINT (-73.8664391 40.6690016)
40.6690234,-73.867,,,3,,,POINT (-73.867 40.6690234)
40.6690889,-73.8665282,,,3,,,POINT (-73.8665282 40.6690889)
40.6691527,-73.9201059,,,3,,,POINT (-73.9201059 40.6691527)
40.6691658,-73.8636926,,,3,,,POINT (-73.8636926 40.6691658)
40.669183,-73.864285,,,3,,,POINT (-73.864285 40.669183)
40.669224,-73.8655792,traffic_signals,,3,,,POINT (-73.8655792 40.669224)
40.6692653,-73.8645951,,,3,,,POINT (-73.8645951 40.6692653)
40.6692944,-73.8627893,traffic_signals,,4,,,POINT (-73.8627893 40.6692944)
40.66937,-73.920085,traffic_signals,,4,,,POINT (-73.920085 40.66937)
40.6693951,-73.8628139,traffic_signals,,4,,,POINT (-73.8628139 40.6693951)
40.6694348,-73.8640978,,,3,,,POINT (-73.8640978 40.6694348)
40.6694412,-73.8617517,,,3,,,POINT (-73.8617517 40.6694412)
40.6694617,-73.8623198,motorway_junction,27A,3,,,POINT (-73.8623198 40.6694617)
40.6695158,-73.8628432,traffic_signals,26A,4,,,POINT (-73.8628432 40.6695158)
40.6695586,-73.8609223,traffic_signals,,4,,,POINT (-73.8609223 40.6695586)
40.6696101,-73.8628659,traffic_signals,,4,,,POINT (-73.8628659 40.6696101)
40.6696471,-73.8609446,traffic_signals,,4,,,POINT (-73.8609446 40.6696471)
40.6696774,-73.8617896,,,3,,,POINT (-73.8617896 40.6696774)
40.669688,-73.8623525,,,3,,,POINT (-73.8623525 40.669688)
40.6697355,-73.8597299,,,3,,,POINT (-73.8597299 40.6697355)
40.6697557,-73.8619057,,,3,,,POINT (-73.8619057 40.6697557)
40.6698012,-73.8609832,traffic_signals,,4,,,POINT (-73.8609832 40.6698012)
40.6698329,-73.859073,,,3,,,POINT (-73.859073 40.6698329)
40.6698922,-73.8610058,traffic_signals,,4,,,POINT (-73.8610058 40.6698922)
40.6699166,-73.8591534,,,3,,,POINT (-73.8591534 40.6699166)
40.6699645,-73.8581517,,,3,,,POINT (-73.8581517 40.6699645)
40.6700249,-73.8600839,,,3,,,POINT (-73.8600839 40.6700249)
40.6700555,-73.8455774,,,3,,,POINT (-73.8455774 40.6700555)
40.6700584,-73.857495,,,3,,,POINT (-73.857495 40.6700584)
40.6700798,-73.8580409,,,3,,,POINT (-73.8580409 40.6700798)
40.6700974,-73.857222,,,3,,,POINT (-73.857222 40.6700974)
40.6701585,-73.8591556,,,3,,,POINT (-73.8591556 40.6701585)
40.6701733,-73.8583408,,,3,,,POINT (-73.8583408 40.6701733)
40.6701803,-73.859004,,,3,,,POINT (-73.859004 40.6701803)
40.6702912,-73.8582331,,,3,,,POINT (-73.8582331 40.6702912)
40.670425,-73.8573037,,,3,,,POINT (-73.8573037 40.670425)
40.6704605,-73.8563036,traffic_signals,,4,,,POINT (-73.8563036 40.6704605)
40.6719332,-73.8516085,,,3,,,POINT (-73.8516085 40.6719332)
40.5642979,-73.9104581,,,1,,,POINT (-73.9104581 40.5642979)
40.5925231,-73.9326116,traffic_signals,,3,,,POINT (-73.9326116 40.5925231)
40.8826938,-73.892775,,,4,,,POINT (-73.892775 40.8826938)
40.8827344,-73.8926472,,,3,,,POINT (-73.8926472 40.8827344)
40.6296237,-73.9583554,,,1,,,POINT (-73.9583554 40.6296237)
40.63284,-73.9538427,,,1,,,POINT (-73.9538427 40.63284)
40.509093,-74.232008,,,3,,,POINT (-74.232008 40.509093)
40.5093459,-74.2306653,,,3,,,POINT (-74.2306653 40.5093459)
40.5604382,-73.9101237,,,1,,,POINT (-73.9101237 40.5604382)
40.630113,-74.010004,traffic_signals,,4,,,POINT (-74.010004 40.630113)
40.631486,-74.013726,,,4,,,POINT (-74.013726 40.631486)
40.5862899,-73.9321681,,,3,,,POINT (-73.9321681 40.5862899)
40.6192652,-73.9365079,,,1,,,POINT (-73.9365079 40.6192652)
40.6697984,-73.9532894,traffic_signals,,4,,,POINT (-73.9532894 40.6697984)
40.6700228,-73.9532685,traffic_signals,,4,,,POINT (-73.9532685 40.6700228)
40.6702231,-73.9532498,traffic_signals,,4,,,POINT (-73.9532498 40.6702231)
40.6155739,-74.0782864,,,3,,,POINT (-74.0782864 40.6155739)
40.7262553,-73.9726487,,,1,,,POINT (-73.9726487 40.7262553)
40.5242936,-74.170497,,,3,,,POINT (-74.170497 40.5242936)
40.5250807,-74.1710095,,,3,,,POINT (-74.1710095 40.5250807)
40.547275,-74.1374084,,,1,,,POINT (-74.1374084 40.547275)
40.7778592,-73.9819708,traffic_signals,,4,,,POINT (-73.9819708 40.7778592)
40.6150506,-74.0668433,,,3,,,POINT (-74.0668433 40.6150506)
40.6762385,-73.9071286,,,3,,,POINT (-73.9071286 40.6762385)
40.8583567,-73.9039051,traffic_signals,,3,,,POINT (-73.9039051 40.8583567)
40.8760039,-73.8857027,,,4,,,POINT (-73.8857027 40.8760039)
40.8771577,-73.884761,,,3,,,POINT (-73.884761 40.8771577)
40.8770335,-73.8852521,,,3,,,POINT (-73.8852521 40.8770335)
40.8768403,-73.8855509,,,3,,,POINT (-73.8855509 40.8768403)
40.8753569,-73.886005,traffic_signals,,3,,,POINT (-73.886005 40.8753569)
40.8761586,-73.8860252,,,3,,,POINT (-73.8860252 40.8761586)
40.8754188,-73.8863604,traffic_signals,,3,,,POINT (-73.8863604 40.8754188)
40.8769125,-73.884986,,,3,,,POINT (-73.884986 40.8769125)
40.8745874,-73.8865371,traffic_signals,,4,,,POINT (-73.8865371 40.8745874)
40.874635,-73.8867227,traffic_signals,,4,,,POINT (-73.8867227 40.874635)
40.8745463,-73.8863714,traffic_signals,,4,,,POINT (-73.8863714 40.8745463)
40.8748296,-73.886635,traffic_signals,,4,,,POINT (-73.886635 40.8748296)
40.8748876,-73.8876339,traffic_signals,,4,,,POINT (-73.8876339 40.8748876)
40.8747455,-73.8862847,traffic_signals,,4,,,POINT (-73.8862847 40.8747455)
40.8750365,-73.8875636,traffic_signals,,4,,,POINT (-73.8875636 40.8750365)
40.8750508,-73.8879703,,,4,,,POINT (-73.8879703 40.8750508)
40.8747846,-73.8864492,traffic_signals,,4,,,POINT (-73.8864492 40.8747846)
40.8720846,-73.8876442,traffic_signals,,4,,,POINT (-73.8876442 40.8720846)
40.8739773,-73.8866188,,,3,,,POINT (-73.8866188 40.8739773)
40.8719294,-73.8877894,traffic_signals,,4,,,POINT (-73.8877894 40.8719294)
40.8721503,-73.8880576,traffic_signals,,4,,,POINT (-73.8880576 40.8721503)
40.8733238,-73.8869151,traffic_signals,,3,,,POINT (-73.8869151 40.8733238)
40.8726734,-73.887219,,,3,,,POINT (-73.887219 40.8726734)
40.8721919,-73.8877687,traffic_signals,,4,,,POINT (-73.8877687 40.8721919)
40.8723114,-73.8879103,traffic_signals,,4,,,POINT (-73.8879103 40.8723114)
40.8720467,-73.8879326,traffic_signals,,4,,,POINT (-73.8879326 40.8720467)
40.8728394,-73.8885936,,,4,,,POINT (-73.8885936 40.8728394)
40.8713031,-73.8869752,traffic_signals,,4,,,POINT (-73.8869752 40.8713031)
40.8713864,-73.8868573,traffic_signals,,4,,,POINT (-73.8868573 40.8713864)
40.8705999,-73.8905297,,,3,,,POINT (-73.8905297 40.8705999)
40.8713921,-73.888547,,,3,,,POINT (-73.888547 40.8713921)
40.8706166,-73.8898925,,,3,,,POINT (-73.8898925 40.8706166)
40.8700696,-73.8908232,traffic_signals,,4,,,POINT (-73.8908232 40.8700696)
40.8716141,-73.8881955,,,3,,,POINT (-73.8881955 40.8716141)
40.8709385,-73.8896502,,,3,,,POINT (-73.8896502 40.8709385)
40.8711823,-73.889228,,,3,,,POINT (-73.889228 40.8711823)
40.8702472,-73.8911258,traffic_signals,,4,,,POINT (-73.8911258 40.8702472)
40.8716004,-73.8888023,,,4,,,POINT (-73.8888023 40.8716004)
40.8694254,-73.8915887,,,3,,,POINT (-73.8915887 40.8694254)
40.8695998,-73.8918798,,,3,,,POINT (-73.8918798 40.8695998)
40.868875,-73.8922396,,,3,,,POINT (-73.8922396 40.868875)
40.8685447,-73.8922627,,,3,,,POINT (-73.8922627 40.8685447)
40.8693705,-73.8918642,,,3,,,POINT (-73.8918642 40.8693705)
40.8679425,-73.8931541,traffic_signals,,4,,,POINT (-73.8931541 40.8679425)
40.8692566,-73.8917235,,,3,,,POINT (-73.8917235 40.8692566)
40.868847,-73.8924647,,,3,,,POINT (-73.8924647 40.868847)
40.8678058,-73.8928082,traffic_signals,,4,,,POINT (-73.8928082 40.8678058)
40.8653702,-73.8934487,traffic_signals,,4,,,POINT (-73.8934487 40.8653702)
40.8671593,-73.8935524,,,3,,,POINT (-73.8935524 40.8671593)
40.8659125,-73.8942888,traffic_signals,,4,,,POINT (-73.8942888 40.8659125)
40.8654863,-73.8931778,,,3,,,POINT (-73.8931778 40.8654863)
40.8662991,-73.8939907,,,3,,,POINT (-73.8939907 40.8662991)
40.8652589,-73.8932384,traffic_signals,,3,,,POINT (-73.8932384 40.8652589)
40.8670537,-73.8936315,,,3,,,POINT (-73.8936315 40.8670537)
40.8665331,-73.8942279,,,3,,,POINT (-73.8942279 40.8665331)
40.8653125,-73.8936207,,,3,,,POINT (-73.8936207 40.8653125)
40.8652679,-73.8937475,traffic_signals,,3,,,POINT (-73.8937475 40.8652679)
40.8660658,-73.8945971,traffic_signals,,4,,,POINT (-73.8945971 40.8660658)
40.8656357,-73.8938481,,,3,,,POINT (-73.8938481 40.8656357)
40.8660821,-73.8941614,traffic_signals,,4,,,POINT (-73.8941614 40.8660821)
40.8659837,-73.8944332,traffic_signals,,4,,,POINT (-73.8944332 40.8659837)
40.8661533,-73.8943065,traffic_signals,,4,,,POINT (-73.8943065 40.8661533)
40.8662328,-73.8944682,traffic_signals,,4,,,POINT (-73.8944682 40.8662328)
40.8741854,-73.8844004,,,4,,,POINT (-73.8844004 40.8741854)
40.8741979,-73.884799,traffic_signals,,4,,,POINT (-73.884799 40.8741979)
40.8785226,-73.8848531,traffic_signals,,4,,,POINT (-73.8848531 40.8785226)
40.8743419,-73.884738,traffic_signals,,3,,,POINT (-73.884738 40.8743419)
40.878384,-73.8847839,traffic_signals,,4,,,POINT (-73.8847839 40.878384)
40.872847,-73.8887323,crossing,,4,,,POINT (-73.8887323 40.872847)
40.8727479,-73.8887373,,,3,,,POINT (-73.8887373 40.8727479)
40.871296,-73.8868501,crossing,,4,,,POINT (-73.8868501 40.871296)
40.8642851,-73.8959374,traffic_signals,,4,,,POINT (-73.8959374 40.8642851)
40.8612899,-73.8975784,traffic_signals,,4,,,POINT (-73.8975784 40.8612899)
40.8641677,-73.8956198,traffic_signals,,4,,,POINT (-73.8956198 40.8641677)
40.8624511,-73.897325,traffic_signals,,4,,,POINT (-73.897325 40.8624511)
40.8614208,-73.8978868,traffic_signals,,4,,,POINT (-73.8978868 40.8614208)
40.8649776,-73.8952345,,,4,,,POINT (-73.8952345 40.8649776)
40.8654259,-73.8950908,traffic_signals,,3,,,POINT (-73.8950908 40.8654259)
40.8586248,-73.899041,traffic_signals,,3,,,POINT (-73.899041 40.8586248)
40.8609949,-73.8979329,,,3,,,POINT (-73.8979329 40.8609949)
40.8574846,-73.9001414,traffic_signals,,4,,,POINT (-73.9001414 40.8574846)
40.8607734,-73.8978573,,,3,,,POINT (-73.8978573 40.8607734)
40.8602957,-73.8981151,traffic_signals,,4,,,POINT (-73.8981151 40.8602957)
40.8603778,-73.8984521,traffic_signals,,4,,,POINT (-73.8984521 40.8603778)
40.8573583,-73.8997741,traffic_signals,,4,,,POINT (-73.8997741 40.8573583)
40.8587415,-73.8993723,traffic_signals,,3,,,POINT (-73.8993723 40.8587415)
40.8592506,-73.8986789,traffic_signals,,4,,,POINT (-73.8986789 40.8592506)
40.8593635,-73.8990019,traffic_signals,,4,,,POINT (-73.8990019 40.8593635)
40.8565596,-73.9002746,,,3,,,POINT (-73.9002746 40.8565596)
40.8546167,-73.9020439,traffic_signals,,4,,,POINT (-73.9020439 40.8546167)
40.8561061,-73.9009493,traffic_signals,,3,,,POINT (-73.9009493 40.8561061)
40.8559906,-73.9006139,traffic_signals,,3,,,POINT (-73.9006139 40.8559906)
40.8551717,-73.9011932,,,3,,,POINT (-73.9011932 40.8551717)
40.8545554,-73.9016892,traffic_signals,,4,,,POINT (-73.9016892 40.8545554)
40.8561436,-73.9007227,,,3,,,POINT (-73.9007227 40.8561436)
40.8549685,-73.9017673,,,3,,,POINT (-73.9017673 40.8549685)
40.8554297,-73.9012088,,,3,,,POINT (-73.9012088 40.8554297)
40.8525405,-73.9037172,traffic_signals,,4,,,POINT (-73.9037172 40.8525405)
40.8524006,-73.9034047,traffic_signals,,4,,,POINT (-73.9034047 40.8524006)
40.8523099,-73.903902,traffic_signals,,3,,,POINT (-73.903902 40.8523099)
40.8529002,-73.904686,traffic_signals,,4,,,POINT (-73.904686 40.8529002)
40.8518813,-73.9027016,traffic_signals,,4,,,POINT (-73.9027016 40.8518813)
40.8525576,-73.9032804,,,3,,,POINT (-73.9032804 40.8525576)
40.8534607,-73.9025654,traffic_signals;crossing,,3,,,POINT (-73.9025654 40.8534607)
40.8524776,-73.9035663,traffic_signals,,4,,,POINT (-73.9035663 40.8524776)
40.8514968,-73.9023725,,,4,,,POINT (-73.9023725 40.8514968)
40.8527559,-73.9048189,traffic_signals,,4,,,POINT (-73.9048189 40.8527559)
40.8532141,-73.9029754,,,3,,,POINT (-73.9029754 40.8532141)
40.8523724,-73.9038546,traffic_signals,,4,,,POINT (-73.9038546 40.8523724)
40.8522321,-73.9035474,traffic_signals,,4,,,POINT (-73.9035474 40.8522321)
40.8535822,-73.9028866,traffic_signals;crossing,,3,,,POINT (-73.9028866 40.8535822)
40.8530249,-73.9052647,,,4,,,POINT (-73.9052647 40.8530249)
40.851721,-73.9028343,traffic_signals,,4,,,POINT (-73.9028343 40.851721)
40.8527787,-73.9046285,,,2,,,POINT (-73.9046285 40.8527787)
40.8505,-73.9049487,,,3,,,POINT (-73.9049487 40.8505)
40.850111,-73.9065401,,,3,,,POINT (-73.9065401 40.850111)
40.8493412,-73.9063157,,,3,,,POINT (-73.9063157 40.8493412)
40.8511423,-73.9048633,traffic_signals,,3,,,POINT (-73.9048633 40.8511423)
40.8517015,-73.9044136,,,3,,,POINT (-73.9044136 40.8517015)
40.849964,-73.9058086,,,3,,,POINT (-73.9058086 40.849964)
40.8515405,-73.904401,,,3,,,POINT (-73.904401 40.8515405)
40.851627,-73.9040432,,,3,,,POINT (-73.9040432 40.851627)
40.8487149,-73.9033677,crossing,,3,,,POINT (-73.9033677 40.8487149)
40.8507091,-73.9074056,,,3,,,POINT (-73.9074056 40.8507091)
40.8498904,-73.9054383,,,3,,,POINT (-73.9054383 40.8498904)
40.8491155,-73.9058044,,,3,,,POINT (-73.9058044 40.8491155)
40.8512433,-73.904782,,,3,,,POINT (-73.904782 40.8512433)
40.8492339,-73.9059641,traffic_signals,,4,,,POINT (-73.9059641 40.8492339)
40.8510639,-73.9044874,traffic_signals,,3,,,POINT (-73.9044874 40.8510639)
40.850572,-73.9053175,,,3,,,POINT (-73.9053175 40.850572)
40.8506287,-73.9072767,,,3,,,POINT (-73.9072767 40.8506287)
40.8503289,-73.9070603,traffic_signals,,3,,,POINT (-73.9070603 40.8503289)
40.8494814,-73.9062041,traffic_signals,,4,,,POINT (-73.9062041 40.8494814)
40.8503855,-73.907004,traffic_signals,,4,,,POINT (-73.907004 40.8503855)
40.8487883,-73.9036381,,,3,,,POINT (-73.9036381 40.8487883)
40.850466,-73.9069227,traffic_signals,,4,,,POINT (-73.9069227 40.850466)
40.8496491,-73.9060704,traffic_signals,,4,,,POINT (-73.9060704 40.8496491)
40.8495353,-73.9059506,traffic_signals,,4,,,POINT (-73.9059506 40.8495353)
40.84876,-73.9037059,,,3,,,POINT (-73.9037059 40.84876)
40.8504067,-73.9069824,traffic_signals,,4,,,POINT (-73.9069824 40.8504067)
40.8494062,-73.9058235,traffic_signals,,4,,,POINT (-73.9058235 40.8494062)
40.8485139,-73.9065867,traffic_signals,,3,,,POINT (-73.9065867 40.8485139)
40.8485925,-73.9069786,traffic_signals,,3,,,POINT (-73.9069786 40.8485925)
40.8478572,-73.9077326,traffic_signals,,4,,,POINT (-73.9077326 40.8478572)
40.7954481,-73.9757989,traffic_signals,,4,,,POINT (-73.9757989 40.7954481)
40.7446222,-73.9486711,,,3,,,POINT (-73.9486711 40.7446222)
40.7447002,-73.9485012,traffic_signals,,4,,,POINT (-73.9485012 40.7447002)
40.7002824,-73.9851906,motorway_junction,29A,3,,,POINT (-73.9851906 40.7002824)
40.5892529,-73.7957904,,,3,,,POINT (-73.7957904 40.5892529)
40.5880912,-73.7976524,,,3,,,POINT (-73.7976524 40.5880912)
40.5893388,-73.8001631,,,3,,,POINT (-73.8001631 40.5893388)
40.5886712,-73.7997877,,,3,,,POINT (-73.7997877 40.5886712)
40.5885699,-73.8008831,,,3,,,POINT (-73.8008831 40.5885699)
40.5899115,-73.7984373,,,3,,,POINT (-73.7984373 40.5899115)
40.5908294,-73.8017842,,,3,,,POINT (-73.8017842 40.5908294)
40.5905707,-73.801328,,,3,,,POINT (-73.801328 40.5905707)
40.7962629,-73.9180997,,,2,,,POINT (-73.9180997 40.7962629)
40.7963147,-73.9175193,,,2,,,POINT (-73.9175193 40.7963147)
40.7988273,-73.9212178,,,3,,,POINT (-73.9212178 40.7988273)
40.7849459,-73.9682769,,,2,,,POINT (-73.9682769 40.7849459)
40.7722404,-73.9899959,traffic_signals,,4,,,POINT (-73.9899959 40.7722404)
40.7722511,-73.9259342,traffic_signals,,5,,,POINT (-73.9259342 40.7722511)
40.6096849,-73.9857507,,,3,,,POINT (-73.9857507 40.6096849)
40.6219752,-73.9374742,traffic_signals,,4,,,POINT (-73.9374742 40.6219752)
40.8392951,-73.9373385,traffic_signals,,3,,,POINT (-73.9373385 40.8392951)
40.8356703,-73.9395793,,,3,,,POINT (-73.9395793 40.8356703)
40.749651,-73.8984016,traffic_signals,,3,,,POINT (-73.8984016 40.749651)
40.7696059,-73.8692574,,,3,,,POINT (-73.8692574 40.7696059)
40.7731043,-73.89133,,,3,,,POINT (-73.89133 40.7731043)
40.773459,-73.8913561,,,3,,,POINT (-73.8913561 40.773459)
40.7118253,-73.858272,,,3,,,POINT (-73.858272 40.7118253)
40.712633,-73.812412,,,3,,,POINT (-73.812412 40.712633)
40.7128657,-73.8124386,,,3,,,POINT (-73.8124386 40.7128657)
40.7140055,-73.8595164,,,5,,,POINT (-73.8595164 40.7140055)
40.7140682,-73.953367,traffic_signals,,3,,,POINT (-73.953367 40.7140682)
40.7141942,-73.8591964,,,3,,,POINT (-73.8591964 40.7141942)
40.7142036,-73.8771725,,,3,,,POINT (-73.8771725 40.7142036)
40.7145254,-73.840831,,,3,,,POINT (-73.840831 40.7145254)
40.7145848,-73.8411546,,,3,,,POINT (-73.8411546 40.7145848)
40.7151559,-73.8585818,traffic_signals,,4,,,POINT (-73.8585818 40.7151559)
40.7160357,-73.8436391,,,3,,,POINT (-73.8436391 40.7160357)
40.7161843,-73.844503,,,4,,,POINT (-73.844503 40.7161843)
40.7176642,-73.8440264,,,3,,,POINT (-73.8440264 40.7176642)
40.7176989,-73.8443424,,,3,,,POINT (-73.8443424 40.7176989)
40.7178729,-73.8362409,,,3,,,POINT (-73.8362409 40.7178729)
40.7179187,-73.8366023,,,3,,,POINT (-73.8366023 40.7179187)
40.7198151,-73.8407645,,,3,,,POINT (-73.8407645 40.7198151)
40.720373,-73.8413631,,,3,,,POINT (-73.8413631 40.720373)
40.720472,-73.8419421,,,3,,,POINT (-73.8419421 40.720472)
40.7205232,-73.9049173,,,3,,,POINT (-73.9049173 40.7205232)
40.7206274,-73.8425937,,,3,,,POINT (-73.8425937 40.7206274)
40.7208081,-73.8420158,,,3,,,POINT (-73.8420158 40.7208081)
40.7222926,-73.8453678,,,3,,,POINT (-73.8453678 40.7222926)
40.722448,-73.846052,,,3,,,POINT (-73.846052 40.722448)
40.7234381,-73.8466139,,,3,,,POINT (-73.8466139 40.7234381)
40.7247171,-73.8497969,,,3,,,POINT (-73.8497969 40.7247171)
40.7251899,-73.8504362,,,3,,,POINT (-73.8504362 40.7251899)
40.7262235,-73.8523213,,,3,,,POINT (-73.8523213 40.7262235)
40.7273482,-73.8553103,,,3,,,POINT (-73.8553103 40.7273482)
40.7291517,-73.8594727,,,3,,,POINT (-73.8594727 40.7291517)
40.7295167,-73.8604762,,,3,,,POINT (-73.8604762 40.7295167)
40.7295709,-73.8610033,,,3,,,POINT (-73.8610033 40.7295709)
40.7298791,-73.8610909,,,3,,,POINT (-73.8610909 40.7298791)
40.7303287,-73.8634719,,,3,,,POINT (-73.8634719 40.7303287)
40.7306699,-73.8640516,,,3,,,POINT (-73.8640516 40.7306699)
40.7311943,-73.8650788,,,3,,,POINT (-73.8650788 40.7311943)
40.733771,-73.8720874,,,3,,,POINT (-73.8720874 40.733771)
40.7340837,-73.8715995,,,3,,,POINT (-73.8715995 40.7340837)
40.7342281,-73.8731298,,,3,,,POINT (-73.8731298 40.7342281)
40.7342257,-73.8726348,,,3,,,POINT (-73.8726348 40.7342257)
40.7349372,-73.8751077,,,3,,,POINT (-73.8751077 40.7349372)
40.7350865,-73.8750582,,,3,,,POINT (-73.8750582 40.7350865)
40.7351844,-73.8757482,,,3,,,POINT (-73.8757482 40.7351844)
40.7353946,-73.8752868,,,3,,,POINT (-73.8752868 40.7353946)
40.7355977,-73.9046057,,,3,,,POINT (-73.9046057 40.7355977)
40.7371407,-73.8803553,,,3,,,POINT (-73.8803553 40.7371407)
40.7372827,-73.8810971,,,3,,,POINT (-73.8810971 40.7372827)
40.7374472,-73.8798782,,,3,,,POINT (-73.8798782 40.7374472)
40.7374989,-73.8822549,traffic_signals,,3,,,POINT (-73.8822549 40.7374989)
40.7375027,-73.8808671,,,3,,,POINT (-73.8808671 40.7375027)
40.7375382,-73.8817793,,,3,,,POINT (-73.8817793 40.7375382)
40.7376788,-73.8825049,traffic_signals,,4,,,POINT (-73.8825049 40.7376788)
40.7383815,-73.8793392,traffic_signals,,4,,,POINT (-73.8793392 40.7383815)
40.7387572,-73.8881689,,,3,,,POINT (-73.8881689 40.7387572)
40.7388011,-73.8877957,,,3,,,POINT (-73.8877957 40.7388011)
40.7389079,-73.8896729,,,3,,,POINT (-73.8896729 40.7389079)
40.7390747,-73.890622,,,3,,,POINT (-73.890622 40.7390747)
40.7405558,-73.906997,,,1,,,POINT (-73.906997 40.7405558)
40.7408917,-73.8991064,,,3,,,POINT (-73.8991064 40.7408917)
40.7437903,-73.8618546,,,3,,,POINT (-73.8618546 40.7437903)
40.7468465,-73.891429,,,4,,,POINT (-73.891429 40.7468465)
40.7488457,-73.8629409,,,3,,,POINT (-73.8629409 40.7488457)
40.8615058,-73.924849,,,4,,,POINT (-73.924849 40.8615058)
40.80389,-73.9461817,,,3,,,POINT (-73.9461817 40.80389)
40.7114805,-73.8357198,traffic_signals,,3,,,POINT (-73.8357198 40.7114805)
40.6498047,-73.832708,,,3,,,POINT (-73.832708 40.6498047)
40.8281028,-73.9347916,,,3,,,POINT (-73.9347916 40.8281028)
40.8276031,-73.9357889,,,4,,,POINT (-73.9357889 40.8276031)
40.82804,-73.9348364,,,4,,,POINT (-73.9348364 40.82804)
40.8258024,-73.9361454,,,3,,,POINT (-73.9361454 40.8258024)
40.8260626,-73.9358564,,,3,,,POINT (-73.9358564 40.8260626)
40.807009,-73.9496555,traffic_signals,,4,,,POINT (-73.9496555 40.807009)
40.8044957,-73.9514846,traffic_signals,,4,,,POINT (-73.9514846 40.8044957)
40.8102335,-73.9472988,,,4,,,POINT (-73.9472988 40.8102335)
40.8146014,-73.9441122,traffic_signals,,4,,,POINT (-73.9441122 40.8146014)
40.8228991,-73.9380514,traffic_signals,,4,,,POINT (-73.9380514 40.8228991)
40.8209346,-73.9394886,traffic_signals,,4,,,POINT (-73.9394886 40.8209346)
40.8057431,-73.950577,traffic_signals,,4,,,POINT (-73.950577 40.8057431)
40.8038654,-73.951949,traffic_signals,,4,,,POINT (-73.951949 40.8038654)
40.7994068,-73.9552205,traffic_signals,,3,,,POINT (-73.9552205 40.7994068)
40.8000053,-73.9547684,traffic_signals,,4,,,POINT (-73.9547684 40.8000053)
40.8096148,-73.9477655,traffic_signals,,4,,,POINT (-73.9477655 40.8096148)
40.8203089,-73.9399427,traffic_signals,,4,,,POINT (-73.9399427 40.8203089)
40.8089395,-73.9482476,traffic_signals,,4,,,POINT (-73.9482476 40.8089395)
40.8051196,-73.9510272,traffic_signals,,4,,,POINT (-73.9510272 40.8051196)
40.8178179,-73.9417633,traffic_signals,,4,,,POINT (-73.9417633 40.8178179)
